2471-2566,ACM TRANSACTIONS ON PRIVACY AND SECURITY B4
1049-331X,ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY A2
1559-1131,ACM TRANSACTIONS ON THE WEB A2
2576-6422,ACS APPLIED BIO MATERIALS B3
2574-0962,ACS APPLIED ENERGY MATERIALS B4
1944-8252,ACS APPLIED MATERIALS & INTERFACES (ONLINE) A1
4283-4293,ACS APPLIED NANO MATERIALS B4
2373-9878,ACS BIOMATERIALS SCIENCE & ENGINNERING A2
2155-5435,ACS CATALYSIS A1
2374-7951,ACS CENTRAL SCIENCE (ONLINE) A1
1554-8929,ACS CHEMICAL BIOLOGY A1
1554-8937,ACS CHEMICAL BIOLOGY A1
1948-7193,ACS CHEMICAL NEUROSCIENCE A1
2156-8952,ACS COMBINATORIAL SCIENCE A2
2472-3452,ACS EARTH AND SPACE CHEMISTRY B4
2373-8227,ACS INFECTIOUS DISEASES A1
2161-1653,ACS MACRO LETTERS A1
1948-5875,ACS MED CHEM LETT A2
1936-0851,ACS NANO A1
2470-1343,ACS OMEGA A3
2330-4022,ACS PHOTONICS A2
2379-3694,ACS SENSORS A1
2168-0485,ACS SUSTAINABLE CHEMISTRY & ENGINEERING A1
2161-5063,ACS SYNTHETIC BIOLOGY A1
0906-4710,"ACTA AGRICULTURAE SCANDINAVICA. SECTION B, SOIL AND PLANT SCIENCAE4"
0120-2812,ACTA AGRONOMICA B4
1809-4392,ACTA AMAZONICA B1
1677-7298,ACTA AMBIENTAL CATARINENSE B1
0001-5172,ACTA ANAESTHESIOLOGICA SCANDINAVICA A3
0353-5150,ACTA ANALYTICA A4
1234-950X,ACTA ANGIOLOGICA B4
2358-2375,ACTA APICOLA BRASILICA B3
0167-8019,ACTA APPLICANDAE MATHEMATICAE B1
0001-5202,ACTA ARACHNOLOGICA B4
0065-101X,ACTA ARCHAEOLOGICA (PAPIRFORM) B1
0094-5765,ACTA ASTRONAUTICA A1
0001-5237,ACTA ASTRONOMICA A1
1672-9145,ACTA BIOCHIMICA ET BIOPHYSICA SINICA A4
1726-569X,ACTA BIOETHICA (EN LÍNEA) B4
0120-548X,ACTA BIOLOGICA COLOMBIANA B1
1742-7061,ACTA BIOMATERIALIA A1
2236-0867,ACTA BIOMEDICA BRASILIENSIA B1
0325-2957,ACTA BIOQUÍMICA CLÍNICA LATINOAMERICANA B4
0001-5342,ACTA BIOTHEORETICA A2
1677-941X,ACTA BOTANICA BRASILICA B1
2526-4338,ACTA BRASILIENSIS B1
2526-432X,ACTA BRASILIENSIS B1
0001-5385,ACTA CARDIOLOGICA (IMPRIMÉ) B2
0583-6050,ACTA CARSOLOGICA B1
2141-2359,JOURNAL OF AIDS AND HIV RESEARCH C
1094-4958,JOURNAL OF AIDS/HIV C
1750-1938,JOURNAL OF AIRPORT MANAGEMENT C
2329-6488,JOURNAL OF ALCOHOLISM & DRUG DEPENDENCE C
2229-6905,JOURNAL OF ALGAL BIOMASS UTILIZATION C
2161-0460,JOURNAL OF ALZHEIMERS DISEASE & PARKINSONISM C
2446-5186,JOURNAL OF AMAZON HEALTH SCIENCE C
2155-9872,JOURNAL OF ANALYTICAL & BIOANALYTICAL TECHNIQUES C
2473-0831,JOURNAL OF ANALYTICAL & PHARMACEUTICAL RESEARCH C
2093-3371,JOURNAL OF ANALYTICAL SCIENCE AND TECHNOLOGY C
2476-1869,"JOURNAL OF ANALYTICAL, BIOANALYTICAL AND SEPARATION TECHNIQUESC"
2329-8731,JOURNAL OF ANCIENT DISEASES & PREVENTIVE REMEDIES C
0196-3635,JOURNAL OF ANDROLOGY C
2071-7024,JOURNAL OF ANIMAL AND PLANT SCIENCES C
2576-6457,JOURNAL OF ANIMAL SCIENCE AND RESEARCH C
2090-4045,JOURNAL OF ANTHROPOLOGY C
2519-9412,JOURNAL OF APPLIED AND ADVANCED RESEARCH C
2383-4536,JOURNAL OF APPLIED AND COMPUTATIONAL MECHANICS C
2329-9533,JOURNAL OF APPLIED BIOINFORMATICS & COMPUTATIONAL BIOLOGY C
2347-212X,JOURNAL OF APPLIED BIOLOGY & BIOTECHNOLOGY C
2572-8466,JOURNAL OF APPLIED BIOTECHNOLOGY AND BIOENGINEERING C
1658-5127,JOURNAL OF APPLIED HEMATOLOGY C
2327-4352,JOURNAL OF APPLIED MATHEMATICS AND PHYSICS C
2358-3495,JOURNAL OF APPLIED OF PHARMACEUTICAL SCIENCE C
1557-7244,JOURNAL OF APPLIED PACKAGING RESEARCH C
2155-9546,JOURNAL OF AQUACULTURE RESEARCH & DEVELOPMENT C
0189-8779,JOURNAL OF AQUATIC SCIENCE C
2167-7921,JOURNAL OF ARTHRITIS C
1546-962X,JOURNAL OF ASTM INTERNATIONAL (ONLINE) C
2630-5119,JOURNAL OF ATMOSPHERIC SCIENCE RESEARCH C
2471-8513,JOURNAL OF AUTOIMMUNE DISORDERS C
2471-0172,JOURNAL OF BACTERIOLOGY & MICOLOGY C
2469-2786,JOURNAL OF BACTERIOLOGY & MYCOLOGY C
2395-3438,JOURNAL OF BASIC AND APPLIED RESEARCH INTERNATIONAL C
1948-593X,JOURNAL OF BIOANALYSIS & BIOMEDICINE C
1225-8687,JOURNAL OF BIOCHEMISTRY AND MOLECULAR BIOLOGY C
2236-1006,JOURNAL OF BIODENTISTRY AND BIOMATERIALS C
2155-6180,JOURNAL OF BIOMETRICS & BIOSTATISTICS C
2153-0378,JOURNAL OF BIOPHYSICAL CHEMISTRY (ONLINE) C
2153-036X,JOURNAL OF BIOPHYSICAL CHEMISTRY (PRINT) C
2155-6199,JOURNAL OF BIOREMEDIATION & BIODEGREDATION C
2327-5081,JOURNAL OF BIOSCIENCES AND MEDICINES C
2155-6210,JOURNAL OF BIOSENS & BIOELECTRONICS C
2575-6303,"JOURNAL OF BIOSENSORS, BIOMARKERS AND DIAGNOSTICS C"
2455-765X,JOURNAL OF BIOSTATISTICS AND BIOMETRIC APPLICATION C
2206-3552,JOURNAL OF BONE & JOINT INFECTION C
1927-5196,JOURNAL OF BUFFALO SCIENCE C
2328-4897,JOURNAL OF BUILDING CONSTRUCTION AND PLANNING RESEARCH C
2377-4312,"JOURNAL OF DAIRY, VETERINARY & ANIMAL RESEARCH C"
2369-4475,JOURNAL OF DENTAL AND ORAL HEALTH C
2381-9049,JOURNAL OF DENTAL APPLICATIONS C
2373-4345,"JOURNAL OF DENTAL HEALTH, ORAL DISORDERS & THERAPY C"
2517-7389,JOURNAL OF DENTISTRY AND DENTAL MEDICINE C
2475-5680,JOURNAL OF DENTISTRY AND ORAL BIOLOGY C
2454-3276,JOURNAL OF DENTISTRY AND ORAL CARE MEDICINE C
2572-7710,JOURNAL OF DENTISTRY AND ORAL DISORDERS C
2473-1005,JOURNAL OF DENTISTRY AND ORAL IMPLANTS C
2470-9735,JOURNAL OF DENTISTRY AND OROFACIAL SURGERY C
2372-0972,JOURNAL OF DENTISTRY ORAL DISORDERS AND THERAPY C
2167-1044,JOURNAL OF DEPRESSION & ANXIETY C
2469-5750,JOURNAL OF DERMATOLOGY RESEARCH AND THERAPY C
2574-9943,JOURNAL OF DERMATOLY & COSMETOLOGY C
2155-6156,JOURNAL OF DIABETES & METABOLISM C
2141-2685,JOURNAL OF DIABETES AND ENDOCRINOLOGY C
2381-201X,JOURNAL OF DIABETES AND METABOLIC DISORDERS C
2374-6947,"JOURNAL OF DIABETES, METABOLIC DISORDERS & CONTROL C"
2410-6550,JOURNAL OF DISEASES C
1792-9040,JOURNAL OF EARTH SCIENCES AND GEOTECHNICAL ENGINEERING C
2516-1466,JOURNAL OF ECOACOUSTICS C
2301-3567,"JOURNAL OF ECONOMICS, BUSINESS AND MANAGEMENT C"
0974-7761,JOURNAL OF EDUCATION AND ETHICS IN DENTISTRY C
2146-7463,JOURNAL OF EDUCATIONAL AND INSTRUCTIONAL STUDIES IN THE WORLD C
2378-0916,"JOURNAL OF EDUCATIONAL, PEDIATRIC & (RE)HABILITATIVE AUDIOLOGY C"
2332-0796,JOURNAL OF ELECTRICAL & ELECTRONIC SYSTEMS C
1847-9286,JOURNAL OF ELECTROANALYTICAL SCIENCE AND ENGINEERING C
1942-0730,JOURNAL OF ELECTROMAGNETIC ANALYSIS AND APPLICATIONS C
3563-2521,JOURNAL OF EMERGENCY AND CRITICAL CARE MEDICINE C
2046-4754,JOURNAL OF EMERGENT SCIENCE C
1923-287X,JOURNAL OF ENDOCRINOLOGY AND METABOLISM C
1934-8975,JOURNAL OF ENERGY AND POWER ENGINEERING C
2006-9790,JOURNAL OF ENGINEERING AND TECHNOLOGY RESEARCH C
2223-8379,"JOURNAL OF ENGINEERING, PROJECT, AND PRODUCTION MANAGEMENT C"
2006-9855,JOURNAL OF ENTOMOLOGY AND NEMATOLOGY C
2349-6800,JOURNAL OF ENTOMOLOGY AND ZOOLOGY STUDIES C
2320-7078,JOURNAL OF ENTOMOLOGY AND ZOOLOGY STUDIES C
2169-026X,JOURNAL OF ENTREPRENEURSHIP & ORGANIZATION MANAGEMENT C
2455-0833,JOURNAL OF ENVIRONMENT AND BIOTECHNOLOGY RESEARCH C
2157-6092,JOURNAL OF ENVIRONMENT AND ECOLOGY C
2161-0525,JOURNAL OF ENVIRONMENTAL & ANALITYCAL TOXICOLOGY C
2146-8311,JOURNAL OF ENVIRONMENTAL AND OCCUPATIONAL SCIENCE C
2576-6430,JOURNAL OF ENVIRONMENTAL AND TOXICOLOGICAL STUDIES C
1934-8932,JOURNAL OF ENVIRONMENTAL SCIENCE AND ENGINEERING C
2162-5301,JOURNAL OF ENVIRONMENTAL SCIENCE AND ENGINEERING A (ONLINE) C
2455-0272,JOURNAL OF ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH C
2309-1185,JOURNAL OF ENVIRONMENTAL TREATMENT TECHNIQUES C
2471-8211,JOURNAL OF EPIDEMIOLOGY AND PUBLIC HEALTH REVIEWS C
2165-7556,JOURNAL OF ERGONOMICS C
1541-0099,JOURNAL OF EVOLUTION AND TECHNOLOGY C
1174-5339,NEW ZEALAND MANAGEMENT C
1818-6742,NEXO C
1516-9022,NEXOS ECONÔMICOS C
2447-794X,NEXUS - REVISTA DE EXTENSÃO DO IFAM C
1522-4600,NEXUS NETWORK JOURNAL C
2317-3351,NICS REPORTS C
2522-6673,NON-CODING RNA INVESTIGATION C
2571-8010,NORRAG SPECIAL ISSUE C
2236-7640,NOTAS TÉCNICAS DO CBPF C
2009-8987,NOTULAE ALGARUM C
1339-004X,NOVA BIOTECHNOLOGICA ET CHIMICA C
2007-0705,NOVA SCIENTIA C
1646-5989,NOVA SÍNTESE C
2175-6279,NOVOS TEMAS C
2373-8057,NPJ PARKINSON'S DISEASE C
2397-4648,NPJ QUANTUM MATERIALS (ONLINE) C
1923-7332,NTERNATIONAL JOURNAL OF UBIQUITOUS SYSTEMS AND PERVASIVE NETWC
0325-6960,NUEVAMÉRICA (BUENOS AIRES) C
2358-9825,N'UMBUNTU EM REVISTA C
2532-862X,NUOVI QUADERNI DEL CIRCOLO SEMIOLOGICO SICILIANO C
1467-1158,NURSE PRESCRIBER- CAMBRIDGE UNIVERSITY PRESS - (ONLINE) C
2572-8474,NURSING & CARE OPEN ACCESS JOURNAL C
1677-0234,NUTRIÇÃO BRASIL C
1676-2274,NUTRIÇÃO EM PAUTA C
1519-8928,NUTRIRE (SÃO PAULO) C
0034-6659,NUTRITION & FOOD SCIENCE C
2474-767X,NUTRITION & FOOD SCIENCE INTERNATIONAL JOURNAL C
0985-0562,NUTRITION CLINIQUE ET MÉTABOLISME C
1111-1119,NYSSA C
2318-1478,O ADJUNTO - REVISTA PEDAGÓGICA DA ESCOLA DE APERFEIÇOAMENTO DEC
0365-2726,O AGRONÔMICO (CAMPINAS) C
0103-8125,O ALFERES (BELO HORIZONTE) C
0366-0567,O BIOLÓGICO (IMPRESSO) C
2178-4396,O DIREITO À SAÚDE DE MULHERES SOROPOSITIVAS COMO VIA DE EFETIVACÇ
0104-7671,O PERCEVEJO (UNIRIO) C
1983-7658,O SABER (BRASÍLIA) C
2236-6644,O TEATRO TRANSCENDE (ONLINE) C
2053-0781,OA MEDICAL HYPOTHESIS C
2374-8354,OBESITY & CONTROL THERAPIES: OPEN ACCESS C
2165-7904,OBESITY & WEIGHT LOSS THERAPY C
2377-8385,OBESITY RESEARCH C
2055-2238,OBESITY SCIENCE & PRACTICE C
2378-3168,"OBESITY, WEIGHT MANAGMENT & CONTROL C"
1853-2713,OBSERVATORIO LATINOAMERICANO C
2287-8572,OBSTETRIC AND GYNECOLOGY SCIENCE C
2377-4304,OBSTETRICS & GYNECOLOGY INTERNATIONAL JOURNAL C
2577-2236,OBSTETRICS & GYNECOLOGY: OPEN ACCESS C
2476-0536,OCEANOGRAPHY & FISHERIES OPEN ACCESS JOURNAL C
1258-8210,OCL. OLÉAGINEUX CORPS GRAS LIPIDES C
2525-4715,ODEERE C
1413-4640,ODISSÉIA (UFRN),C
1518-7004,ODONTO (UMESP),C
0797-0374,ODONTOESTOMATOLOGÍA (UNIVERSIDAD DE LA REPUBLICA),C
1390-9967,ODONTOLOGÍA,C
1560-9111,ODONTOLOGÍA SANMARQUINA,C
0103-7870,ODONTOLOGIA-USF,C
2247-2452,OHDM - ORAL HEALTH AND DENTAL MANAGEMENT,C
0473-2812,OIML BULLETIN,C
2176-9249,OLHARES PLURAIS,C
2526-6314,OLIMPIANOS - JOURNAL OF OLYMPIC STUDIES,C
2448-4172,OLIVE REVISTA CIENTÍFICA ELETRÔNICA,C
2595-2188,OLYMPIO,C
2183-4008,OMNIA - REVISTA INTERDISCIPLINAR DE CIÊNCIAS E ARTES,C
1328-925X,ONLINE JOURNAL OF VETERINARY RESEARCH,C
2578-0247,OPEN ACCESS BIOSTATISTICS & BIOINFORMATICS,C
2474-8846,OPEN ACCESS JOURNAL OF AGRICULTURAL RESEARCH,C
2476-0501,OPEN ACCESS JOURNAL OF NEUROLOGY & NEUROSURGERY,C
2474-7599,OPEN ACCESS JOURNAL OF TOXICOLOGY,C
2640-2718,OPEN ACCESS JOURNAL OF WASTE MANAGEMENT & XENOBIOTICS,C
2352-6335,OPEN BIOLOGICAL SCIENCES JOURNAL,C
2169-2661,OPEN JOURNAL OF AIR POLLUTION (ON LINE),C
2165-3925,OPEN JOURNAL OF APPLIED SCIENCES,C
9999-111X,OPEN JOURNAL OF BIOCHEMISTRY AND BIOTECHNOLOGY,C
2578-0204,OPEN JOURNAL OF CARDIOLOGY & HEART DISEASES,C
2164-3164,OPEN JOURNAL OF CIVIL ENGINEERING,C
2162-5816,OPEN JOURNAL OF CLINICAL DIAGNOSTICS.,C
2162-1993,OPEN JOURNAL OF ECOLOGY,C
2165-7432,OPEN JOURNAL OF ENDOCRINE AND METABOLIC DISEASES,C
2165-7459,OPEN JOURNAL OF EPIDEMIOLOGY,C
2163-0429,OPEN JOURNAL OF FORESTRY,C
2162-450X,OPEN JOURNAL OF IMMUNOLOGY,C
2161-7414,OPEN JOURNAL OF INORGANIC CHEMISTRY,C
2162-5972,OPEN JOURNAL OF INTERNAL MEDICINE,C
2364-7108,OPEN JOURNAL OF INTERNET OF THINGS (OJIOT),C
2164-2788,OPEN JOURNAL OF MEDICAL IMAGING,C
2165-3372,OPEN JOURNAL OF MEDICAL MICROBIOLOGY,C
2165-3380,OPEN JOURNAL OF MEDICAL MICROBIOLOGY,C
2160-8792,OPEN JOURNAL OF OBSTETRICS AND GYNECOLOGY,C
2325-7091,OPEN JOURNAL OF OPTIMIZATION,C
2164-3008,OPEN JOURNAL OF ORTHOPEDICS,C
2163-9442,OPEN JOURNAL OF PHILOSOPHY,C
2163-9914,OPEN JOURNAL OF RHEUMATOLOGY AND AUTOIMMUNE DISEASES,C
2162-5360,OPEN JOURNAL OF SOIL SCIENCE,C
2161-718X,OPEN JOURNAL OF STATISTICS,C
2160-5629,OPEN JOURNAL OF UROLOGY,C
2473-1889,OPEN JOURNAL OF YANGTZE OIL AND GAS (PRINT),C
1874-2203,OPEN MEDICINE JOURNAL,C
2058-7422,"OPEN REVIEW OF MANAGEMENT, BANKING AND FINANCE",C
1524-153X,OPERATIVE TECHNIQUES IN GENERAL SURGERY,C
2177-6504,OPINIÕES,C
2236-7799,PRIMUS VITAM C
2378-1890,PRINCIPLES AND PRATICE OF CLINICAL RESEARCH C
2452-3216,PROCEDIA STRUCTURAL INTEGRITY C
2318-3403,PROCEEDING OF ISTI/SIMTEC C
2504-3900,PROCEEDINGS C
1945-7928,PROCEEDINGS (INTERNATIONAL SYMPOSIUM ON BIOMEDICAL IMAGING) C
2317-3173,"PROCEEDINGS OF SAFETY, HEALTH AND ENVIRONMENT WORLD CONGRESSC"
2573-0142,PROCEEDINGS OF THE ACM ON HUMAN-COMPUTER INTERACTION C
2377-3189,PROCEEDINGS OF THE INTERNATIONAL OCEAN DISCOVERY PROGRAM C
2509-4246,PROCESS INTEGRATION AND OPTIMIZATION FOR SUSTAINABILITY C
2176-1795,PROCESSOS COLETIVOS C
1982-1182,PRODUÇÃO CIENTÍFICA CEJURPS C
1909-0455,PRODUCCIÓN + LIMPIA C
1676-4056,PRODUCT (IGDP) C
2237-5228,PRODUCT: MANAGEMENT & DEVELOPMENT C
1516-3660,PRODUTO & PRODUÇÃO (IMPRESSO) C
1645-8826,PROELIUM C
2175-5310,PROENDÓCRINO- PROGRAMA DE ATUALIZAÇÃO EM ENDOCRINOLOGIA E MC
1809-7782,PROENF - PROGRAMA DE ATUALIZAÇÃO EM ENFERMAGEM - SAÚDE DO ADC
2446-9793,PROFESSARE C
2237-1869,PROGRAMA DE ATUALIZAÇÃO EM ENFERMAGEM (PROENF): GESTÃO C
2356-9336,PROGRESS IN FRACTIONAL DIFFERENTIATION AND APPLICATIONS C
1517-9281,PROJEKT (CURITIBA) C
2237-0439,PROSTHESIS LABORATORY IN SCIENCE C
1980-3923,PROTEÇÃO (NOVO HAMBURGO) C
1983-5477,PROTENF - PROGRAMA DE ATUALIZAÇÃO DO TÉCNICO DE ENFERMAGEM - C
2358-0046,PRÓTESENEWS C
1611-1281,PROTOSOCIOLOGY C
2595-7317,PSICOLOGIA & CONEXÕES C
1516-0688,PSICOLOGIA CORPORAL C
1645-6084,PSICOLOGIA E EDUCAÇÃO C
2317-3394,"PSICOLOGIA, DIVERSIDADE E SAÚDE C"
1646-6977,PSICOLOGIA.PT C
2316-2449,PSICOPATOLOGIA FENOMENOLÓGICA CONTEMPORÂNEA C
1807-3379,PSIQUE C
2313-0474,PSIQUE C
2518-3834,PSM MICROBIOLOGY C
1359-7620,PSYCHIATRY ON-LINE C
2236-4374,PUBLICAÇÕES DA ESCOLA DA AGU (IMPRESSO) C
1676-8485,PUBLICATIO UEPG. CIÊNCIAS BIOLÓGICAS E DA SAÚDE (IMPRESSO) C
1809-0273,PUBLICATIO UEPG. CIÊNCIAS BIOLÓGICAS E DA SAÚDE (ONLINE) C
2316-3763,"PUBLICATIO UEPG: CIENCIAS HUMANAS, LINGUISTICA, LETRAS E ARTES C"
2304-6775,PUBLICATIONS C
2526-4729,PUÇÁ: REVISTA DE COMUNICAÇÃO E CULTURA NA AMAZÔNIA C
2176-2465,PULMÃO RJ ATUALIZAÇÕES TEMÁTICAS C
2531-0429,PULMONOLOGY C
2175-6651,PULSAR (JUNDIAÍ) C
0033-4413,PUPPET MASTER C
2237-0617,QORPUS C
1825-8301,QUADERNI DI DIDATTICA DELLA SCRITTURA C
2238-1414,REVISTA BARBANTE C
2176-6479,REVISTA BELAS ARTES C
2237-4884,REVISTA BEM LEGAL C
1415-7411,REVISTA BIOCIÊNCIAS (TAUBATÉ) C
2027-8918,REVISTA BIODIVERSIDAD NEOTROPICAL (PRINT) C
2445-0812,REVISTA BIOÉTICA COMPLUTENSE C
1809-3256,REVISTA BONIJURIS C
2525-3115,REVISTA BRASIL NIKKEI BUNGAKU C
2176-5626,REVISTA BRASILEIRA ADOLESCÊNCIA E CONFLITUALIDADE C
2447-9144,REVISTA BRASILEIRA DA ADVOCACIA C
0103-2259,REVISTA BRASILEIRA DE ALERGIA E IMUNOPATOLOGIA C
0370-369X,REVISTA BRASILEIRA DE ANÁLISES CLÍNICAS (IMPRESSA) C
2448-3877,REVISTA BRASILEIRA DE ANÁLISES CLÍNICAS (ONLINE) C
2447-6714,REVISTA BRASILEIRA DE BIODIVERSIDADE E BIOTECNOLOGIA C
0034-7108,REVISTA BRASILEIRA DE BIOLOGIA C
2447-5785,REVISTA BRASILEIRA DE BIOMASSA E ENERGIA C
1983-0823,REVISTA BRASILEIRA DE BIOMETRIA C
2179-8397,REVISTA BRASILEIRA DE CARDIOLOGIA INVASIVA C
2178-8618,"REVISTA BRASILEIRA DE CIÊNCIA, TECNOLOGIA E SOCIEDADE C"
2317-5729,REVISTA BRASILEIRA DE CIÊNCIAS DA AMAZÔNIA C
0100-2171,REVISTA BRASILEIRA DE CIRURGIA DA CABEÇA E PESCOÇO (IMPRESSO) C
1983-5175,REVISTA BRASILEIRA DE CIRURGIA PLÁSTICA C
2238-4634,REVISTA BRASILEIRA DE CUNICULTURA C
2177-0476,REVISTA BRASILEIRA DE DIREITO ADMINISTRATIVO E REGULATÓRIO C
1807-9962,REVISTA BRASILEIRA DE DIREITO AMBIENTAL C
2526-0243,REVISTA BRASILEIRA DE DIREITO CIVIL EM PERSPECTIVA C
2359-1137,REVISTA BRASILEIRA DE DIREITO COMERCIAL C
2446-5658,REVISTA BRASILEIRA DE DIREITO CONSTITUCIONAL APLICADO C
2526-0235,REVISTA BRASILEIRA DE DIREITO EMPRESARIAL (ONLINE) C
2526-0219,REVISTA BRASILEIRA DE DIREITO INTERNACIONAL C
1808-5628,REVISTA BRASILEIRA DE DIREITO MUNICIPAL C
2447-2026,REVISTA BRASILEIRA DE DIREITO URBANÍSTICO C
2526-0111,REVISTA BRASILEIRA DE DIREITOS E GARANTIAS FUNDAMENTAIS (ONLINE) C
1984-3038,REVISTA BRASILEIRA DE ECOCARDIOGRAFIA E IMAGEM CARDIOVASCULAR C
2526-1126,REVISTA BRASILEIRA DE EDUCAÇÃO BÁSICA C
2595-7171,REVISTA BRASILEIRA DE EDUCAÇÃO COMPARADA C
2446-9467,REVISTA BRASILEIRA DE EDUCAÇÃO FÍSICA ESCOLAR C
2526-4052,"REVISTA BRASILEIRA DE EDUCAÇÃO, CULTURA E LINGUAGEM C"
2237-9711,REVISTA BRASILEIRA DE ENERGIAS RENOVÁVEIS C
2594-7451,REVISTA BRASILEIRA DE ENGENHARIA DE BARRAGENS (IMPRESSO) C
1981-7061,REVISTA BRASILEIRA DE ENGENHARIA DE BIOSSISTEMAS / BRAZILIAN JOURNC
1980-587X,REVISTA BRASILEIRA DE ENGENHARIA DE PESCA C
2448-1661,REVISTA BRASILEIRA DE ENGENHARIA E SUSTENTABILIDADE C
1677-2318,REVISTA BRASILEIRA DE ENSINO DE BIOQUÍMICA E BIOLOGIA MOLECULAR C
1809-6158,REVISTA BRASILEIRA DE ENSINO DE QUÍMICA C
2179-4952,REVISTA BRASILEIRA DE ESPELEOLOGIA C
2238-2763,REVISTA BRASILEIRA DE ESTUDOS DA FUNÇÃO PÚBLICA - RBEFP C
2176-0667,REVISTA BRASILEIRA DE FARMÁCIA (ON LINE) C
2179-5924,REVISTA BRASILEIRA DE FARMÁCIA HOSPITALAR E SERVIÇOS DE SAÚDE C
2526-012X,REVISTA BRASILEIRA DE FILOSOFIA DO DIREITO C
2447-5076,REVISTA BRASILEIRA DE FILOSOFIA E HISTÓRIA C
2358-0089,REVISTA BRASILEIRA DE FÍSICA TECNOLÓGICA APLICADA C
2237-4590,REVISTA BRASILEIRA DE GEOLOGIA DE ENGENHARIA E AMBIENTAL - RBGEAC
2317-3122,REVISTA BRASILEIRA DE GESTÃO AMBIENTAL C
1516-8484,REVISTA BRASILEIRA DE HEMATOLOGIA E HEMOTERAPIA (IMPRESSO) C
1806-0870,REVISTA BRASILEIRA DE HEMATOLOGIA E HEMOTERAPIA (ONLINE) C
2526-009X,REVISTA BRASILEIRA DE HISTÓRIA DO DIREITO C
2359-3237,REVISTA BRASILEIRA DE HORTICULTURA ORNAMENTAL C
2359-232X,REVISTA BRASILEIRA DE INICIAÇÃO CIENTÍFICA C
2595-685X,REVISTA BRASILEIRA DE LÍNGUAS INDÍGENAS C
0101-8469,REVISTA BRASILEIRA DE NEUROLOGIA C
2447-2573,REVISTA BRASILEIRA DE NEUROLOGIA C
1981-9552,REVISTA BRASILEIRA DE NUTRIÇÃO ANIMAL C
1806-6054,REVISTA BRASILEIRA DE ONCOLOGIA CLÍNICA C
2178-1710,REVISTA BRASILEIRA DE OSTEOPATIA E TERAPIA MANUAL C
2237-4574,REVISTA BRASILEIRA DE PATOLOGIA DO TRATO GENITAL INFERIOR C
2179-3174,REVISTA BRASILEIRA DE PESQUISA EM ALIMENTOS C
2446-5577,REVISTA BRASILEIRA DE PESQUISA EM CIÊNCIAS DA SAÚDE C
1517-8595,REVISTA BRASILEIRA DE PRODUTOS AGROINDUSTRIAIS C
1983-4217,REVISTA BRASILEIRA DE REDES DE COMPUTADORES E SISTEMAS DISTRIBUÍDC
2594-4355,REVISTA BRASILEIRA DE SAÚDE E SEGURANÇA NO TRABALHO C
2527-0613,REVISTA BRASILEIRA DE TECNOLOGIA AGROPECUÁRIA C
2525-961X,REVISTA BRASILEIRA DE TEORIA CONSTITUCIONAL C
2177-9910,REVISTA BRASILEIRA DE TERAPIAS E SAÚDE C
2358-7911,REVISTA BRASILEIRA DE VÍDEO REGISTROS EM LIBRAS C
1517-6770,REVISTA BRASILEIRA DE ZOOCIÊNCIAS C
0101-8175,REVISTA BRASILEIRA DE ZOOLOGIA (ONLINE) C
2238-1511,REVISTA BRASILERIA DE INFRAESTRUTURA - RBINF C
2316-977X,REVISTA CADERNOS DE CIÊNCIAS SOCIAIS DA UFRPE C
1808-7329,REVISTA CADERNOS ESP C
2317-0352,REVISTA CAFÉ COM SOCIOLOGIA C
2595-9379,REVISTA CAJUEIRO C
2176-1183,REVISTA CAMPO & NEGÓCIOS C
2316-6312,REVISTA CAMPO & NEGÓCIOS - FLORESTAS C
2526-818X,REVISTA CAMPO ABERTO C
2359-5310,REVISTA CAMPO E NEGÓCIOS C
2636-2147,REVISTA CARIBEÑA DE INVESTIGACIÓN EDUCATIVA C
2357-7088,REVISTA CATARINENSE DE SAÚDE DA FAMÍLIA C
2525-7110,REVISTA CÁTEDRA DIGITAL C
2179-0221,REVISTA CELL ? REVISTA DISCENTE DO CENTRO DE ESTUDOS LINGUÍSTICOSC
2177-9392,REVISTA CEPSUL: BIODIVERSIDADE E CONSERVAÇÃO MARINHA C
1980-4679,REVISTA CHÃO DA ESCOLA C
0718-9389,REVISTA CHILENA DE DERECHO Y CIENCIA POLÍTICA C
0719-4692,REVISTA CHILENA DE FONOAUDIOLOGIA C
0716-4491,REVISTA CHILENA DE NEUROCIRUGÍA C
0719-7853,REVISTA CHILENA DE ORNITOLOGIA C
0718-6754,REVISTA CHILENA DE REUMATOLOGÍA C
2176-4565,REVISTA CIATEC-UPF C
2318-4213,REVISTA CICLOS C
2526-026X,REVISTA CIDADANIA E ACESSO À JUSTIÇA C
0034-8554,REVISTA DE MEDICINA (USP) C
2447-6595,REVISTA DE MEDICINA DA UFC (ONLINE) C
0100-1302,REVISTA DE MEDICINA DA UNIVERSIDADE FEDERAL DO CEARÁ C
0375-1074,REVISTA DE MEDICINA VETERINARIA (BOGOTÁ) C
0122-9354,REVISTA DE MEDICINA VETERINARIA ED: UNIVERSIDAD DE LA SALLE C
1885-5210,REVISTA DE MEDICINA Y CINE C
2519-5352,REVISTA DE MEDIO AMBIENTE MINERO Y MINERÍA C
2525-9830,REVISTA DE MOVIMENTOS SOCIAIS E CONFLITOS (ONLINE) C
